ax(m/s);ay(m/s);az(m/s);accRMS(m/s);time(s)
-0.0898;-0.3952;9.8603;9.8686;220.1208
-0.0910;-0.3952;9.8603;9.8686;220.1245
-0.0958;-0.3940;9.8579;9.8662;220.1283
-0.0982;-0.3940;9.8579;9.8663;220.1321
-0.0982;-0.3928;9.8567;9.8650;220.1358
-0.1018;-0.3940;9.8543;9.8627;220.1396
-0.0994;-0.3964;9.8531;9.8616;220.1433
-0.0994;-0.3964;9.8567;9.8652;220.1470
-0.1042;-0.4000;9.8543;9.8630;220.1508
-0.1066;-0.3976;9.8567;9.8653;220.1545
-0.1042;-0.3988;9.8555;9.8641;220.1583
-0.1018;-0.3976;9.8591;9.8676;220.1620
-0.1042;-0.3976;9.8531;9.8617;220.1657
-0.1018;-0.3952;9.8543;9.8628;220.1701
-0.1006;-0.3964;9.8603;9.8688;220.1739
-0.1030;-0.4000;9.8627;9.8713;220.1777
-0.1006;-0.3976;9.8627;9.8712;220.1816
-0.0970;-0.3964;9.8603;9.8687;220.1854
-0.1006;-0.3952;9.8591;9.8675;220.1891
-0.1018;-0.3964;9.8639;9.8724;220.1928
-0.1018;-0.3964;9.8663;9.8748;220.1967
-0.1006;-0.3964;9.8735;9.8819;220.2005
-0.0994;-0.3928;9.8663;9.8746;220.2042
-0.1006;-0.3892;9.8687;9.8769;220.2079
-0.1030;-0.3856;9.8627;9.8708;220.2117
-0.1054;-0.3856;9.8615;9.8696;220.2154
-0.1054;-0.3868;9.8567;9.8649;220.2192
-0.1042;-0.3880;9.8543;9.8625;220.2230
-0.1054;-0.3880;9.8507;9.8589;220.2267
-0.1030;-0.3916;9.8495;9.8578;220.2305
-0.0982;-0.3916;9.8459;9.8542;220.2344
-0.0958;-0.3916;9.8483;9.8566;220.2382
-0.0970;-0.3892;9.8483;9.8565;220.2420
-0.1006;-0.3904;9.8447;9.8530;220.2457
-0.1006;-0.3952;9.8447;9.8532;220.2494
-0.0994;-0.3952;9.8375;9.8460;220.2532
-0.0994;-0.3964;9.8399;9.8484;220.2569
-0.0982;-0.3976;9.8435;9.8520;220.2607
-0.0970;-0.4012;9.8423;9.8510;220.2644
-0.0970;-0.4024;9.8447;9.8534;220.2681
-0.0958;-0.4012;9.8483;9.8570;220.2721
-0.0982;-0.4012;9.8507;9.8594;220.2759
-0.0982;-0.3976;9.8483;9.8568;220.2799
-0.1018;-0.4000;9.8507;9.8594;220.2837
-0.0994;-0.3964;9.8555;9.8640;220.2875
-0.0982;-0.3976;9.8531;9.8616;220.2912
-0.1006;-0.3952;9.8615;9.8699;220.2950
-0.1006;-0.4000;9.8591;9.8677;220.2988
-0.0982;-0.4024;9.8555;9.8642;220.3025
-0.0958;-0.4000;9.8603;9.8689;220.3062
-0.0946;-0.3976;9.8567;9.8652;220.3100
-0.0958;-0.3940;9.8495;9.8579;220.3163
-0.1018;-0.3952;9.8471;9.8556;220.3203
-0.0982;-0.3964;9.8447;9.8532;220.3241
-0.0982;-0.3964;9.8459;9.8544;220.3278
-0.1006;-0.4000;9.8447;9.8534;220.3316
-0.1006;-0.4036;9.8447;9.8535;220.3353
-0.1018;-0.4000;9.8447;9.8534;220.3391
-0.1006;-0.4000;9.8399;9.8486;220.3428
-0.0982;-0.4012;9.8435;9.8522;220.3465
-0.1018;-0.4012;9.8495;9.8582;220.3503
-0.0994;-0.4012;9.8519;9.8606;220.3540
-0.0970;-0.4012;9.8507;9.8594;220.3578
-0.0994;-0.4024;9.8471;9.8558;220.3615
-0.1006;-0.3988;9.8435;9.8521;220.3652
-0.1018;-0.3988;9.8423;9.8509;220.3690
-0.1042;-0.3976;9.8459;9.8545;220.3729
-0.1030;-0.3952;9.8483;9.8568;220.3767
-0.1018;-0.3940;9.8495;9.8579;220.3805
-0.1078;-0.3940;9.8519;9.8604;220.3844
-0.1102;-0.3916;9.8531;9.8615;220.3881
-0.1090;-0.3904;9.8543;9.8626;220.3919
-0.1006;-0.3916;9.8555;9.8638;220.3956
-0.1006;-0.3916;9.8591;9.8674;220.3995
-0.1030;-0.3904;9.8591;9.8674;220.4033
-0.1042;-0.3904;9.8663;9.8746;220.4070
-0.1042;-0.3916;9.8651;9.8734;220.4107
-0.1030;-0.3940;9.8663;9.8747;220.4145
-0.1066;-0.3952;9.8663;9.8748;220.4182
-0.1066;-0.3940;9.8663;9.8747;220.4220
-0.1066;-0.3952;9.8639;9.8724;220.4258
-0.1054;-0.3964;9.8699;9.8784;220.4295
-0.1054;-0.3952;9.8651;9.8736;220.4333
-0.1054;-0.3952;9.8555;9.8640;220.4370
-0.1054;-0.3976;9.8531;9.8617;220.4408
-0.1042;-0.3988;9.8543;9.8629;220.4446
-0.0994;-0.4024;9.8543;9.8630;220.4483
-0.1006;-0.4012;9.8543;9.8630;220.4521
-0.1054;-0.4000;9.8507;9.8594;220.4558
-0.1066;-0.3976;9.8543;9.8629;220.4596
-0.1042;-0.3976;9.8615;9.8701;220.4633
-0.1030;-0.4024;9.8603;9.8690;220.4670
-0.1066;-0.4024;9.8603;9.8691;220.4710
-0.1066;-0.3988;9.8639;9.8725;220.4749
-0.1054;-0.4012;9.8603;9.8690;220.4787
-0.1042;-0.4024;9.8627;9.8714;220.4826
-0.1042;-0.4000;9.8591;9.8678;220.4864
-0.1006;-0.3988;9.8591;9.8677;220.4902
-0.1018;-0.3952;9.8591;9.8675;220.4940
-0.1018;-0.3964;9.8579;9.8664;220.4977
-0.1030;-0.3952;9.8603;9.8687;220.5014
-0.1090;-0.4012;9.8555;9.8643;220.5051
-0.1090;-0.4024;9.8567;9.8655;220.5089
-0.1054;-0.4012;9.8567;9.8654;220.5126
-0.1006;-0.4048;9.8555;9.8643;220.5164
-0.1018;-0.4036;9.8471;9.8559;220.5290
-0.1018;-0.4012;9.8531;9.8618;220.5403
-0.1018;-0.3988;9.8483;9.8569;220.5442
-0.1018;-0.3988;9.8471;9.8557;220.5479
-0.0982;-0.4000;9.8519;9.8605;220.5517
-0.0994;-0.4036;9.8507;9.8595;220.5554
-0.1006;-0.4012;9.8471;9.8558;220.5592
-0.1018;-0.4024;9.8555;9.8642;220.5629
-0.1006;-0.4024;9.8495;9.8582;220.5667
-0.1018;-0.4036;9.8435;9.8523;220.5704
-0.1042;-0.4012;9.8471;9.8558;220.5744
-0.1030;-0.4036;9.8507;9.8595;220.5783
-0.1042;-0.4036;9.8519;9.8607;220.5822
-0.1054;-0.4036;9.8507;9.8595;220.5860
-0.1042;-0.4012;9.8519;9.8606;220.5900
-0.1054;-0.3976;9.8519;9.8605;220.5937
-0.1090;-0.3988;9.8519;9.8606;220.5975
-0.1102;-0.3964;9.8507;9.8593;220.6012
-0.1090;-0.3964;9.8495;9.8581;220.6049
-0.1042;-0.3952;9.8531;9.8616;220.6087
-0.1066;-0.3940;9.8543;9.8628;220.6125
-0.1102;-0.3928;9.8567;9.8651;220.6162
-0.1114;-0.3940;9.8543;9.8628;220.6199
-0.1162;-0.3952;9.8567;9.8653;220.6237
-0.1114;-0.3952;9.8507;9.8593;220.6275
-0.1066;-0.3976;9.8519;9.8605;220.6312
-0.1054;-0.3988;9.8483;9.8570;220.6350
-0.1018;-0.3952;9.8531;9.8616;220.6387
-0.0994;-0.3964;9.8591;9.8676;220.6440
-0.1042;-0.3976;9.8591;9.8677;220.6495
-0.1090;-0.3988;9.8603;9.8690;220.6550
-0.1102;-0.4036;9.8615;9.8704;220.6606
-0.1090;-0.4024;9.8603;9.8691;220.6661
-0.1090;-0.4060;9.8615;9.8704;220.6717
-0.1114;-0.4072;9.8591;9.8681;220.6776
-0.1054;-0.4060;9.8591;9.8680;220.6834
-0.1066;-0.4012;9.8675;9.8762;220.6890
-0.1054;-0.4012;9.8711;9.8798;220.6949
-0.1042;-0.4012;9.8663;9.8750;220.7004
-0.1054;-0.4012;9.8687;9.8774;220.7059
-0.1042;-0.3976;9.8615;9.8701;220.7115
-0.1078;-0.3928;9.8543;9.8627;220.7170
-0.1078;-0.3940;9.8603;9.8688;220.7226
-0.1078;-0.3976;9.8651;9.8737;220.7281
-0.1078;-0.3952;9.8639;9.8724;220.7337
-0.1078;-0.4000;9.8615;9.8702;220.7392
-0.1066;-0.3964;9.8579;9.8664;220.7450
-0.1102;-0.3976;9.8603;9.8689;220.7506
-0.1090;-0.3988;9.8507;9.8594;220.7562
-0.1078;-0.3988;9.8603;9.8689;220.7617
-0.1066;-0.3988;9.8591;9.8677;220.7673
-0.1054;-0.3964;9.8663;9.8748;220.7729
-0.1018;-0.3952;9.8639;9.8723;220.7787
-0.1006;-0.3976;9.8603;9.8688;220.7844
-0.1030;-0.3976;9.8531;9.8617;220.7900
-0.1030;-0.3976;9.8567;9.8653;220.7958
-0.1030;-0.3964;9.8519;9.8604;220.8014
-0.1018;-0.3940;9.8507;9.8591;220.8069
-0.1030;-0.3916;9.8519;9.8602;220.8124
-0.1018;-0.3928;9.8507;9.8591;220.8179
-0.1066;-0.3988;9.8459;9.8546;220.8236
-0.1090;-0.3988;9.8519;9.8606;220.8292
-0.1042;-0.4000;9.8543;9.8630;220.8347
-0.1066;-0.3952;9.8567;9.8652;220.8402
-0.1042;-0.3976;9.8579;9.8665;220.8458
-0.1030;-0.3988;9.8555;9.8641;220.8513
-0.1030;-0.4012;9.8639;9.8726;220.8568
-0.1030;-0.4000;9.8579;9.8665;220.8624
-0.1042;-0.4012;9.8627;9.8714;220.8679
-0.0994;-0.4048;9.8615;9.8703;220.8735
-0.0970;-0.4048;9.8627;9.8715;220.8793
-0.0934;-0.4036;9.8627;9.8714;220.8849
-0.0958;-0.4036;9.8531;9.8618;220.8905
-0.0958;-0.4024;9.8531;9.8618;220.8960
-0.0970;-0.4024;9.8459;9.8546;220.9015
-0.1018;-0.3976;9.8519;9.8605;220.9071
-0.1006;-0.3988;9.8519;9.8605;220.9126
-0.1006;-0.3976;9.8519;9.8604;220.9181
-0.1018;-0.3976;9.8471;9.8557;220.9236
-0.1030;-0.3964;9.8543;9.8628;220.9292
-0.1030;-0.3940;9.8603;9.8687;220.9347
-0.1042;-0.3964;9.8639;9.8724;220.9403
-0.1054;-0.3976;9.8603;9.8689;220.9460
-0.1054;-0.3964;9.8615;9.8700;220.9517
-0.1018;-0.3988;9.8603;9.8689;220.9574
-0.1030;-0.4000;9.8495;9.8582;220.9631
-0.1066;-0.4024;9.8519;9.8607;220.9687
-0.1054;-0.4012;9.8543;9.8630;220.9745
-0.1090;-0.3988;9.8543;9.8630;220.9805
-0.1102;-0.4012;9.8531;9.8619;220.9861
-0.1090;-0.4024;9.8567;9.8655;220.9918
-0.1078;-0.4000;9.8543;9.8630;220.9976
-0.1090;-0.4060;9.8555;9.8645;221.0032
-0.1114;-0.4060;9.8567;9.8657;221.0090
-0.1138;-0.4072;9.8591;9.8682;221.0145
-0.1138;-0.4084;9.8567;9.8658;221.0203
-0.1162;-0.4060;9.8567;9.8657;221.0267
-0.1090;-0.4048;9.8639;9.8728;221.0329
-0.1126;-0.4060;9.8603;9.8693;221.0391
-0.1138;-0.4012;9.8627;9.8715;221.0451
-0.1102;-0.4012;9.8567;9.8655;221.0517
-0.1126;-0.4024;9.8603;9.8691;221.0577
-0.1090;-0.4024;9.8507;9.8595;221.0639
-0.1102;-0.3988;9.8459;9.8546;221.0698
-0.1018;-0.4012;9.8531;9.8618;221.0783
-0.0994;-0.4024;9.8531;9.8618;221.0842
-0.1006;-0.4036;9.8543;9.8631;221.0902
-0.1030;-0.4024;9.8471;9.8559;221.0961
-0.1054;-0.3940;9.8471;9.8556;221.1023
-0.1102;-0.3916;9.8447;9.8531;221.1082
-0.1102;-0.3940;9.8459;9.8544;221.1140
-0.1102;-0.3952;9.8471;9.8557;221.1199
-0.1078;-0.3964;9.8495;9.8581;221.1262
-0.1090;-0.3916;9.8483;9.8567;221.1320
-0.1090;-0.3940;9.8459;9.8544;221.1381
-0.1066;-0.3964;9.8423;9.8509;221.1441
-0.1102;-0.3952;9.8399;9.8485;221.1502
-0.1114;-0.3976;9.8435;9.8522;221.1562
-0.1138;-0.3952;9.8411;9.8497;221.1618
-0.1138;-0.3964;9.8435;9.8522;221.1673
-0.1138;-0.3964;9.8495;9.8581;221.1729
-0.1150;-0.3952;9.8495;9.8581;221.1813
-0.1150;-0.3916;9.8603;9.8687;221.1885
-0.1150;-0.3940;9.8639;9.8724;221.1942
-0.1221;-0.3952;9.8567;9.8654;221.2018
-0.1174;-0.3952;9.8531;9.8617;221.2081
-0.1174;-0.3976;9.8615;9.8702;221.2140
-0.1198;-0.3964;9.8639;9.8726;221.2204
-0.1150;-0.3916;9.8615;9.8699;221.2264
-0.1102;-0.3916;9.8591;9.8675;221.2322
-0.1114;-0.3904;9.8603;9.8686;221.2383
-0.1090;-0.3940;9.8567;9.8652;221.2456
-0.1054;-0.3964;9.8579;9.8664;221.2520
-0.1066;-0.3952;9.8603;9.8688;221.2588
-0.1078;-0.3928;9.8483;9.8567;221.2647
-0.1066;-0.3916;9.8423;9.8507;221.2710
-0.1102;-0.3976;9.8375;9.8462;221.2766
-0.1126;-0.3976;9.8459;9.8546;221.2832
-0.1126;-0.3976;9.8519;9.8606;221.2899
-0.1126;-0.4000;9.8519;9.8607;221.2969
-0.1078;-0.3952;9.8531;9.8616;221.3038
-0.1054;-0.3952;9.8555;9.8640;221.3097
-0.1126;-0.3964;9.8471;9.8557;221.3158
-0.1138;-0.3976;9.8471;9.8558;221.3227
-0.1114;-0.3916;9.8459;9.8543;221.3288
-0.1054;-0.3916;9.8495;9.8579;221.3356
-0.1042;-0.3952;9.8459;9.8544;221.3433
-0.1054;-0.3928;9.8447;9.8531;221.3503
-0.1018;-0.3952;9.8495;9.8580;221.3570
-0.0994;-0.3904;9.8531;9.8613;221.3628
-0.1006;-0.3928;9.8555;9.8638;221.3683
-0.1018;-0.3868;9.8507;9.8588;221.3753
-0.1054;-0.3880;9.8519;9.8601;221.3816
-0.1030;-0.3892;9.8555;9.8637;221.3873
-0.1054;-0.3880;9.8507;9.8589;221.3949
-0.1054;-0.3892;9.8459;9.8542;221.4008
-0.1030;-0.3904;9.8471;9.8554;221.4065
-0.0994;-0.3868;9.8471;9.8552;221.4125
-0.1030;-0.3868;9.8483;9.8565;221.4180
-0.1054;-0.3904;9.8543;9.8626;221.4241
-0.1006;-0.3964;9.8579;9.8664;221.4306
-0.1006;-0.3940;9.8567;9.8651;221.4363
-0.0958;-0.3940;9.8615;9.8698;221.4418
-0.0946;-0.3916;9.8591;9.8673;221.4474
-0.0946;-0.3976;9.8591;9.8676;221.4529
-0.0994;-0.3940;9.8615;9.8699;221.4589
-0.0970;-0.3904;9.8567;9.8649;221.4647
-0.0994;-0.3892;9.8591;9.8673;221.4705
-0.0994;-0.3940;9.8615;9.8699;221.4763
-0.0994;-0.3928;9.8603;9.8686;221.4837
-0.0970;-0.3880;9.8651;9.8732;221.4893
-0.0958;-0.3880;9.8603;9.8684;221.4949
-0.0970;-0.3892;9.8543;9.8625;221.5004
-0.0982;-0.3928;9.8531;9.8614;221.5059
-0.0970;-0.3916;9.8543;9.8626;221.5114
-0.0970;-0.3976;9.8531;9.8616;221.5169
-0.0982;-0.3952;9.8615;9.8699;221.5228
-0.0970;-0.3928;9.8579;9.8662;221.5294
-0.0958;-0.3952;9.8579;9.8663;221.5361
-0.0994;-0.3916;9.8639;9.8722;221.5424
-0.0970;-0.3880;9.8603;9.8684;221.5480
-0.1006;-0.3916;9.8579;9.8662;221.5521
-0.1054;-0.3892;9.8567;9.8649;221.5567
-0.1090;-0.3892;9.8591;9.8674;221.5606
-0.1102;-0.3880;9.8579;9.8661;221.5649
-0.1078;-0.3916;9.8579;9.8663;221.5690
-0.1066;-0.3928;9.8579;9.8663;221.5728
-0.1066;-0.3904;9.8531;9.8614;221.5769
-0.1066;-0.3904;9.8519;9.8602;221.5809
-0.1066;-0.3904;9.8507;9.8590;221.5849
-0.1066;-0.3904;9.8495;9.8578;221.5887
-0.1066;-0.3880;9.8495;9.8577;221.5928
-0.0994;-0.3892;9.8471;9.8553;221.5973
-0.0994;-0.3880;9.8483;9.8565;221.6012
-0.1018;-0.3892;9.8507;9.8589;221.6049
-0.1030;-0.3868;9.8555;9.8636;221.6087
-0.1018;-0.3928;9.8519;9.8603;221.6130
-0.1042;-0.3916;9.8519;9.8602;221.6168
-0.1030;-0.3928;9.8471;9.8555;221.6207
-0.0982;-0.3916;9.8519;9.8602;221.6250
-0.0982;-0.3928;9.8531;9.8614;221.6289
-0.0982;-0.3940;9.8555;9.8639;221.6327
-0.0970;-0.3916;9.8531;9.8614;221.6364
-0.0994;-0.3928;9.8519;9.8602;221.6403
-0.0970;-0.3940;9.8543;9.8627;221.6441
-0.1006;-0.3952;9.8567;9.8651;221.6479
-0.1018;-0.3916;9.8579;9.8662;221.6516
-0.1030;-0.3904;9.8519;9.8602;221.6559
-0.1030;-0.3940;9.8507;9.8591;221.6599
-0.1054;-0.3940;9.8507;9.8592;221.6637
-0.1054;-0.3940;9.8543;9.8627;221.6674
-0.1030;-0.3892;9.8483;9.8565;221.6712
-0.1018;-0.3904;9.8471;9.8554;221.6749
-0.1030;-0.3904;9.8447;9.8530;221.6787
-0.1006;-0.3928;9.8459;9.8543;221.6827
-0.1030;-0.3928;9.8495;9.8579;221.6871
-0.1066;-0.3916;9.8483;9.8567;221.6912
-0.1090;-0.3904;9.8483;9.8567;221.6951
-0.1090;-0.3892;9.8471;9.8554;221.6988
-0.1042;-0.3892;9.8519;9.8601;221.7026
-0.1054;-0.3868;9.8483;9.8565;221.7063
-0.1042;-0.3880;9.8507;9.8589;221.7103
-0.1090;-0.3928;9.8495;9.8579;221.7142
-0.1090;-0.3928;9.8543;9.8627;221.7180
-0.1126;-0.3976;9.8567;9.8654;221.7218
-0.1150;-0.3988;9.8591;9.8678;221.7255
-0.1066;-0.4000;9.8627;9.8714;221.7292
-0.1030;-0.4000;9.8639;9.8725;221.7330
-0.1018;-0.4024;9.8615;9.8702;221.7368
-0.1030;-0.4024;9.8663;9.8750;221.7405
-0.1054;-0.4012;9.8639;9.8726;221.7442
-0.1042;-0.3976;9.8603;9.8689;221.7480
-0.1078;-0.3976;9.8579;9.8665;221.7524
-0.1090;-0.3964;9.8639;9.8725;221.7567
-0.1078;-0.3964;9.8651;9.8736;221.7608
-0.1126;-0.3940;9.8579;9.8664;221.7646
-0.1126;-0.3940;9.8603;9.8688;221.7683
-0.1102;-0.3928;9.8591;9.8675;221.7721
-0.1102;-0.3928;9.8615;9.8699;221.7759
-0.1090;-0.3928;9.8543;9.8627;221.7796
-0.1102;-0.3940;9.8555;9.8640;221.7836
-0.1102;-0.4000;9.8543;9.8630;221.7874
-0.1114;-0.3976;9.8567;9.8653;221.7911
-0.1114;-0.3964;9.8579;9.8665;221.7949
-0.1102;-0.3952;9.8603;9.8688;221.7986
-0.1090;-0.3952;9.8567;9.8652;221.8024
-0.1066;-0.3952;9.8555;9.8640;221.8061
-0.1006;-0.3952;9.8555;9.8639;221.8098
-0.1018;-0.3952;9.8567;9.8651;221.8162
-0.1030;-0.3964;9.8543;9.8628;221.8202
-0.1042;-0.3964;9.8519;9.8604;221.8240
-0.0994;-0.3988;9.8555;9.8641;221.8314
-0.0958;-0.3988;9.8591;9.8676;221.8352
-0.0970;-0.3988;9.8591;9.8676;221.8389
-0.0982;-0.3988;9.8579;9.8665;221.8427
-0.0970;-0.3988;9.8591;9.8676;221.8468
-0.0982;-0.3988;9.8591;9.8676;221.8506
-0.0970;-0.3952;9.8579;9.8663;221.8543
-0.0958;-0.3988;9.8591;9.8676;221.8581
-0.0982;-0.3952;9.8591;9.8675;221.8635
-0.1018;-0.3916;9.8591;9.8674;221.8675
-0.1042;-0.3916;9.8591;9.8674;221.8713
-0.1042;-0.3904;9.8591;9.8674;221.8763
-0.1030;-0.3916;9.8603;9.8686;221.8803
-0.1054;-0.3916;9.8591;9.8674;221.8843
-0.1018;-0.3928;9.8591;9.8674;221.8881
-0.1042;-0.3904;9.8687;9.8769;221.8924
-0.1030;-0.3892;9.8663;9.8745;221.8962
-0.1018;-0.3868;9.8639;9.8720;221.8999
-0.1030;-0.3856;9.8615;9.8696;221.9038
-0.1018;-0.3892;9.8579;9.8661;221.9075
-0.1018;-0.3916;9.8531;9.8614;221.9113
-0.1054;-0.3952;9.8531;9.8616;221.9153
-0.1042;-0.3976;9.8483;9.8569;221.9193
-0.1030;-0.4000;9.8507;9.8594;221.9233
-0.1042;-0.4012;9.8531;9.8618;221.9271
-0.1054;-0.4024;9.8543;9.8631;221.9308
-0.1054;-0.4024;9.8615;9.8703;221.9346
-0.1066;-0.4012;9.8675;9.8762;221.9384
-0.1042;-0.4000;9.8723;9.8809;221.9421
-0.1054;-0.4012;9.8747;9.8834;221.9458
-0.1054;-0.3988;9.8723;9.8809;221.9496
-0.1066;-0.3964;9.8723;9.8808;221.9533
-0.1078;-0.3988;9.8699;9.8785;221.9570
-0.1066;-0.3988;9.8639;9.8725;221.9608
-0.1114;-0.3952;9.8663;9.8748;221.9645
-0.1114;-0.3940;9.8675;9.8760;221.9683
-0.1090;-0.3952;9.8663;9.8748;221.9720
-0.1102;-0.3940;9.8687;9.8772;221.9757
-0.1102;-0.3928;9.8651;9.8735;221.9795
-0.1090;-0.3928;9.8639;9.8723;221.9834
-0.1126;-0.3952;9.8591;9.8677;221.9874
-0.1114;-0.3952;9.8663;9.8748;221.9948
-0.1078;-0.3940;9.8675;9.8759;221.9985
-0.1078;-0.3928;9.8699;9.8783;222.0023
-0.1078;-0.3940;9.8747;9.8831;222.0060
-0.1066;-0.3916;9.8723;9.8806;222.0100
-0.1042;-0.3928;9.8735;9.8818;222.0138
-0.1066;-0.3964;9.8747;9.8832;222.0176
-0.1042;-0.3988;9.8807;9.8892;222.0220
-0.1042;-0.3976;9.8795;9.8880;222.0263
-0.1042;-0.3940;9.8771;9.8855;222.0304
-0.1018;-0.3964;9.8747;9.8831;222.0346
-0.1006;-0.3976;9.8723;9.8808;222.0391
-0.1006;-0.3964;9.8675;9.8760;222.0433
-0.0982;-0.3976;9.8687;9.8772;222.0471
-0.0982;-0.3964;9.8627;9.8711;222.0514
-0.0970;-0.3964;9.8615;9.8699;222.0553
-0.0970;-0.3976;9.8699;9.8784;222.0590
-0.1030;-0.3988;9.8723;9.8809;222.0628
-0.1078;-0.3964;9.8699;9.8784;222.0665
-0.1114;-0.3976;9.8687;9.8773;222.0703
-0.1090;-0.3988;9.8723;9.8809;222.0740
-0.1066;-0.4000;9.8699;9.8786;222.0777
-0.1054;-0.4048;9.8687;9.8775;222.0816
-0.1042;-0.4084;9.8651;9.8741;222.0856
-0.1030;-0.4048;9.8651;9.8739;222.0894
-0.1006;-0.4048;9.8627;9.8715;222.0968
-0.0970;-0.4060;9.8579;9.8667;222.1006
-0.0970;-0.4024;9.8615;9.8702;222.1044
-0.0982;-0.4024;9.8591;9.8678;222.1081
-0.0994;-0.4048;9.8603;9.8691;222.1118
-0.1006;-0.4048;9.8615;9.8703;222.1156
-0.1018;-0.4060;9.8591;9.8680;222.1193
-0.1018;-0.4072;9.8507;9.8597;222.1230
-0.1066;-0.4084;9.8555;9.8645;222.1268
-0.1042;-0.4048;9.8543;9.8632;222.1307
-0.1066;-0.4060;9.8495;9.8585;222.1345
-0.1030;-0.4072;9.8519;9.8609;222.1383
-0.1006;-0.4048;9.8519;9.8607;222.1420
-0.1054;-0.4024;9.8591;9.8679;222.1457
-0.1042;-0.4012;9.8615;9.8702;222.1495
-0.1054;-0.4024;9.8627;9.8715;222.1532
-0.1066;-0.4012;9.8675;9.8762;222.1569
-0.1078;-0.4000;9.8651;9.8738;222.1607
-0.1066;-0.4000;9.8591;9.8678;222.1644
-0.1042;-0.4024;9.8543;9.8631;222.1682
-0.1030;-0.4000;9.8543;9.8630;222.1720
-0.1042;-0.4012;9.8531;9.8618;222.1757
-0.1018;-0.3988;9.8519;9.8605;222.1794
-0.1018;-0.4000;9.8495;9.8582;222.1833
-0.0994;-0.3976;9.8507;9.8592;222.1872
-0.1018;-0.3928;9.8543;9.8627;222.1911
-0.0994;-0.3928;9.8531;9.8614;222.1949
-0.1006;-0.3928;9.8531;9.8614;222.1987
-0.1030;-0.3952;9.8483;9.8568;222.2024
-0.0994;-0.3964;9.8459;9.8544;222.2061
-0.0958;-0.3952;9.8423;9.8507;222.2099
-0.0970;-0.3952;9.8423;9.8507;222.2136
-0.0958;-0.3952;9.8411;9.8495;222.2173
-0.0934;-0.3964;9.8363;9.8448;222.2211
-0.0946;-0.4000;9.8411;9.8497;222.2248
-0.0946;-0.3976;9.8411;9.8496;222.2286
-0.0946;-0.3952;9.8435;9.8519;222.2323
-0.0934;-0.3940;9.8411;9.8495;222.2361
-0.1006;-0.3964;9.8387;9.8472;222.2399
-0.0994;-0.3976;9.8423;9.8509;222.2436
-0.1006;-0.3964;9.8411;9.8496;222.2473
-0.1030;-0.4000;9.8423;9.8510;222.2513
-0.1018;-0.3976;9.8447;9.8533;222.2568
-0.1042;-0.4012;9.8507;9.8594;222.2623
-0.1054;-0.4012;9.8495;9.8582;222.2678
-0.1030;-0.4012;9.8531;9.8618;222.2733
-0.1030;-0.4024;9.8519;9.8607;222.2789
-0.1030;-0.4036;9.8555;9.8643;222.2844
-0.0994;-0.4012;9.8603;9.8690;222.2903
-0.1018;-0.3976;9.8555;9.8640;222.2959
-0.1018;-0.3952;9.8579;9.8663;222.3015
-0.1018;-0.3952;9.8591;9.8675;222.3070
-0.1018;-0.3940;9.8555;9.8639;222.3125
-0.1042;-0.3976;9.8507;9.8593;222.3180
-0.1078;-0.3976;9.8543;9.8629;222.3235
-0.1090;-0.3964;9.8555;9.8641;222.3290
-0.1018;-0.3940;9.8567;9.8651;222.3345
-0.1054;-0.3928;9.8579;9.8663;222.3401
-0.1054;-0.3940;9.8591;9.8675;222.3456
-0.1066;-0.3952;9.8591;9.8676;222.3512
-0.1018;-0.3940;9.8615;9.8699;222.3567
-0.1018;-0.3976;9.8603;9.8688;222.3622
-0.1066;-0.3988;9.8603;9.8689;222.3677
-0.1042;-0.3952;9.8591;9.8676;222.3732
-0.1042;-0.3976;9.8531;9.8617;222.3788
-0.1006;-0.3964;9.8507;9.8592;222.3844
-0.1006;-0.3928;9.8507;9.8591;222.3902
-0.1018;-0.3916;9.8531;9.8614;222.3958
-0.1018;-0.3904;9.8543;9.8626;222.4013
-0.1018;-0.3928;9.8519;9.8603;222.4068
-0.1066;-0.3940;9.8567;9.8651;222.4124
-0.1042;-0.3952;9.8591;9.8676;222.4178
-0.1078;-0.3964;9.8603;9.8688;222.4234
-0.1078;-0.3964;9.8615;9.8700;222.4289
-0.1078;-0.4012;9.8591;9.8678;222.4344
-0.1066;-0.4000;9.8591;9.8678;222.4402
-0.1042;-0.4036;9.8567;9.8655;222.4458
-0.1090;-0.4084;9.8591;9.8682;222.4514
-0.1090;-0.4060;9.8615;9.8704;222.4569
-0.1102;-0.4036;9.8663;9.8751;222.4624
-0.1138;-0.3964;9.8675;9.8761;222.4679
-0.1126;-0.4000;9.8627;9.8714;222.4754
-0.1114;-0.4012;9.8663;9.8751;222.4813
-0.1114;-0.3976;9.8639;9.8725;222.4871
-0.1150;-0.3988;9.8663;9.8750;222.4943
-0.1138;-0.4012;9.8651;9.8739;222.5004
-0.1102;-0.4048;9.8651;9.8740;222.5063
-0.1090;-0.4012;9.8627;9.8714;222.5121
-0.1078;-0.4000;9.8591;9.8678;222.5180
-0.1090;-0.4048;9.8591;9.8680;222.5239
-0.1090;-0.4012;9.8627;9.8714;222.5299
-0.1018;-0.3976;9.8687;9.8772;222.5405
-0.1006;-0.3928;9.8603;9.8686;222.5468
-0.0982;-0.3916;9.8651;9.8733;222.5528
-0.0982;-0.3904;9.8663;9.8745;222.5568
